STK_CONCEPTO;CATEGORIA;CATEGORIA_TEXTO;ESTADO;VALIDADO;MODELADO;USUARIO_VALIDA;FECHA_VALIDA;CONSULTAR;OBSERVACION;COMERCIALIZADO;GRADO_DEFINICION;FECHA_REGISTRO;USUARIO_REGISTRO
506;404684003;Problemas;1;0;0;;;0;;0;;;
507;404684003;Problemas;1;0;0;;;0;;0;;;
508;404684003;Problemas;1;0;0;;;0;;0;;;
509;404684003;Problemas;1;0;0;;;0;;0;;;
510;404684003;Problemas;1;0;0;;;0;;0;;;
511;404684003;Problemas;1;0;0;;;0;;0;;;
512;404684003;Problemas;1;0;0;;;0;;0;;;
513;404684003;Problemas;1;0;0;;;0;;0;;;
514;404684003;Problemas;1;0;0;;;0;;0;;;
515;404684003;Problemas;1;0;0;;;0;;0;;;
516;404684003;Problemas;1;0;0;;;0;;0;;;
517;404684003;Problemas;1;0;0;;;0;;0;;;
518;404684003;Problemas;1;0;0;;;0;;0;;;
519;404684003;Problemas;1;0;0;;;0;;0;;;
520;404684003;Problemas;1;0;0;;;0;;0;;;
521;404684003;Problemas;1;0;0;;;0;;0;;;
522;404684003;Problemas;1;0;0;;;0;;0;;;
523;404684003;Problemas;1;0;0;;;0;;0;;;
524;404684003;Problemas;1;0;0;;;0;;0;;;
525;404684003;Problemas;1;0;0;;;0;;0;;;
526;404684003;Problemas;1;0;0;;;0;;0;;;
527;404684003;Problemas;1;0;0;;;0;;0;;;
528;404684003;Problemas;1;0;0;;;0;;0;;;
529;404684003;Problemas;1;0;0;;;0;;0;;;
530;404684003;Problemas;1;0;0;;;0;;0;;;
531;404684003;Problemas;1;0;0;;;0;;0;;;
532;404684003;Problemas;1;0;0;;;0;;0;;;
533;404684003;Problemas;1;0;0;;;0;;0;;;
534;404684003;Problemas;1;0;0;;;0;;0;;;
535;404684003;Problemas;1;0;0;;;0;;0;;;
536;404684003;Problemas;1;0;0;;;0;;0;;;
537;404684003;Problemas;1;0;0;;;0;;0;;;
538;404684003;Problemas;1;0;0;;;0;;0;;;
539;243796009;Problemas;1;0;0;;;0;;0;;;
540;243796009;Problemas;1;0;0;;;0;;0;;;
541;404684003;Problemas;1;0;0;;;0;;0;;;
542;404684003;Problemas;1;0;0;;;0;;0;;;
544;404684003;Problemas;1;0;0;;;0;;0;;;
545;404684003;Problemas;1;0;0;;;0;;0;;;
546;404684003;Problemas;1;0;0;;;0;;0;;;
547;404684003;Problemas;1;0;0;;;0;;0;;;
548;404684003;Problemas;1;0;0;;;0;;0;;;
549;404684003;Problemas;1;0;0;;;0;;0;;;
550;404684003;Problemas;1;0;0;;;0;;0;;;
551;404684003;Problemas;1;0;0;;;0;;0;;;
552;404684003;Problemas;1;0;0;;;0;;0;;;
553;404684003;Problemas;1;0;0;;;0;;0;;;
554;404684003;Problemas;1;0;0;;;0;;0;;;
555;404684003;Problemas;1;0;0;;;0;;0;;;
556;404684003;Problemas;1;0;0;;;0;;0;;;
557;404684003;Problemas;1;0;0;;;0;;0;;;
558;404684003;Problemas;1;0;0;;;0;;0;;;
559;404684003;Problemas;1;0;0;;;0;;0;;;
560;404684003;Problemas;1;0;0;;;0;;0;;;
561;404684003;Problemas;1;0;0;;;0;;0;;;
562;404684003;Problemas;1;0;0;;;0;;0;;;
563;404684003;Problemas;1;0;0;;;0;;0;;;
564;404684003;Problemas;1;0;0;;;0;;0;;;
565;404684003;Problemas;1;0;0;;;0;;0;;;
566;404684003;Problemas;1;0;0;;;0;;0;;;
567;404684003;Problemas;1;0;0;;;0;;0;;;
568;404684003;Problemas;1;0;0;;;0;;0;;;
569;404684003;Problemas;1;0;0;;;0;;0;;;
570;404684003;Problemas;1;0;0;;;0;;0;;;
571;404684003;Problemas;1;0;0;;;0;;0;;;
572;404684003;Problemas;1;0;0;;;0;;0;;;
573;404684003;Problemas;1;0;0;;;0;;0;;;
574;404684003;Problemas;1;0;0;;;0;;0;;;
575;404684003;Problemas;1;0;0;;;0;;0;;;
576;404684003;Problemas;1;0;0;;;0;;0;;;
577;404684003;Problemas;1;0;0;;;0;;0;;;
578;404684003;Problemas;1;0;0;;;0;;0;;;
579;404684003;Problemas;1;0;0;;;0;;0;;;
580;404684003;Problemas;1;0;0;;;0;;0;;;
581;404684003;Problemas;1;0;0;;;0;;0;;;
582;404684003;Problemas;1;0;0;;;0;;0;;;
583;404684003;Problemas;1;0;0;;;0;;0;;;
584;404684003;Problemas;1;0;0;;;0;;0;;;
585;404684003;Problemas;1;0;0;;;0;;0;;;
586;404684003;Problemas;1;0;0;;;0;;0;;;
587;404684003;Problemas;1;0;0;;;0;;0;;;
588;404684003;Problemas;1;0;0;;;0;;0;;;
589;404684003;Problemas;1;0;0;;;0;;0;;;
590;404684003;Problemas;1;0;0;;;0;;0;;;
591;404684003;Problemas;1;0;0;;;0;;0;;;
592;404684003;Problemas;1;0;0;;;0;;0;;;
593;404684003;Problemas;1;0;0;;;0;;0;;;
594;404684003;Problemas;1;0;0;;;0;;0;;;
595;404684003;Problemas;1;0;0;;;0;;0;;;
596;404684003;Problemas;1;0;0;;;0;;0;;;
597;404684003;Problemas;1;0;0;;;0;;0;;;
598;404684003;Problemas;1;0;0;;;0;;0;;;
599;404684003;Problemas;1;0;0;;;0;;0;;;
600;404684003;Problemas;1;0;0;;;0;;0;;;
601;404684003;Problemas;1;0;0;;;0;;0;;;
602;404684003;Problemas;1;0;0;;;0;;0;;;
603;404684003;Problemas;1;0;0;;;0;;0;;;
604;404684003;Problemas;1;0;0;;;0;;0;;;
605;404684003;Problemas;1;0;0;;;0;;0;;;
606;404684003;Problemas;1;0;0;;;0;;0;;;
607;404684003;Problemas;1;0;0;;;0;;0;;;
608;404684003;Problemas;1;0;0;;;0;;0;;;
609;404684003;Problemas;1;0;0;;;0;;0;;;
610;404684003;Problemas;1;0;0;;;0;;0;;;
611;404684003;Problemas;1;0;0;;;0;;0;;;
612;404684003;Problemas;1;0;0;;;0;;0;;;
613;404684003;Problemas;1;0;0;;;0;;0;;;
614;404684003;Problemas;1;0;0;;;0;;0;;;
615;404684003;Problemas;1;0;0;;;0;;0;;;
616;404684003;Problemas;1;0;0;;;0;;0;;;
617;404684003;Problemas;1;0;0;;;0;;0;;;
618;404684003;Problemas;1;0;0;;;0;;0;;;
619;404684003;Problemas;1;0;0;;;0;;0;;;
620;404684003;Problemas;1;0;0;;;0;;0;;;
621;404684003;Problemas;1;0;0;;;0;;0;;;
622;404684003;Problemas;1;0;0;;;0;;0;;;
623;404684003;Problemas;1;0;0;;;0;;0;;;
624;404684003;Problemas;1;0;0;;;0;;0;;;
625;404684003;Problemas;1;0;0;;;0;;0;;;
626;404684003;Problemas;1;0;0;;;0;;0;;;
627;404684003;Problemas;1;0;0;;;0;;0;;;
628;404684003;Problemas;1;0;0;;;0;;0;;;
629;404684003;Problemas;1;0;0;;;0;;0;;;
630;404684003;Problemas;1;0;0;;;0;;0;;;
631;404684003;Problemas;1;0;0;;;0;;0;;;
632;404684003;Problemas;1;0;0;;;0;;0;;;
633;404684003;Problemas;1;0;0;;;0;;0;;;
634;404684003;Problemas;1;0;0;;;0;;0;;;
635;404684003;Problemas;1;0;0;;;0;;0;;;
636;404684003;Problemas;1;0;0;;;0;;0;;;
637;404684003;Problemas;1;0;0;;;0;;0;;;
638;404684003;Problemas;1;0;0;;;0;;0;;;
639;404684003;Problemas;1;0;0;;;0;;0;;;
640;404684003;Problemas;1;0;0;;;0;;0;;;
641;404684003;Problemas;1;0;0;;;0;;0;;;
642;404684003;Problemas;1;0;0;;;0;;0;;;
643;404684003;Problemas;1;0;0;;;0;;0;;;
644;404684003;Problemas;1;0;0;;;0;;0;;;
646;404684003;Problemas;1;0;0;;;0;;0;;;
647;404684003;Problemas;1;0;0;;;0;;0;;;
648;404684003;Problemas;1;0;0;;;0;;0;;;
649;404684003;Problemas;1;0;0;;;0;;0;;;
650;404684003;Problemas;1;0;0;;;0;;0;;;
651;404684003;Problemas;1;0;0;;;0;;0;;;
652;404684003;Problemas;1;0;0;;;0;;0;;;
653;404684003;Problemas;1;0;0;;;0;;0;;;
654;404684003;Problemas;1;0;0;;;0;;0;;;
655;404684003;Problemas;1;0;0;;;0;;0;;;
656;404684003;Problemas;1;0;0;;;0;;0;;;
657;404684003;Problemas;1;0;0;;;0;;0;;;
658;404684003;Problemas;1;0;0;;;0;;0;;;
659;404684003;Problemas;1;0;0;;;0;;0;;;
660;404684003;Problemas;1;0;0;;;0;;0;;;
661;404684003;Problemas;1;0;0;;;0;;0;;;
662;404684003;Problemas;1;0;0;;;0;;0;;;
663;404684003;Problemas;1;0;0;;;0;;0;;;
664;404684003;Problemas;1;0;0;;;0;;0;;;
665;404684003;Problemas;1;0;0;;;0;;0;;;
666;404684003;Problemas;1;0;0;;;0;;0;;;
667;404684003;Problemas;1;0;0;;;0;;0;;;
668;404684003;Problemas;1;0;0;;;0;;0;;;
669;404684003;Problemas;1;0;0;;;0;;0;;;
670;404684003;Problemas;1;0;0;;;0;;0;;;
671;404684003;Problemas;1;0;0;;;0;;0;;;
672;404684003;Problemas;1;0;0;;;0;;0;;;
673;404684003;Problemas;1;0;0;;;0;;0;;;
674;404684003;Problemas;1;0;0;;;0;;0;;;
675;404684003;Problemas;1;0;0;;;0;;0;;;
676;404684003;Problemas;1;0;0;;;0;;0;;;
677;404684003;Problemas;1;0;0;;;0;;0;;;
678;404684003;Problemas;1;0;0;;;0;;0;;;
679;404684003;Problemas;1;0;0;;;0;;0;;;
680;404684003;Problemas;1;0;0;;;0;;0;;;
681;404684003;Problemas;1;0;0;;;0;;0;;;
682;404684003;Problemas;1;0;0;;;0;;0;;;
683;404684003;Problemas;1;0;0;;;0;;0;;;
684;404684003;Problemas;1;0;0;;;0;;0;;;
685;404684003;Problemas;1;0;0;;;0;;0;;;
686;404684003;Problemas;1;0;0;;;0;;0;;;
688;404684003;Problemas;1;0;0;;;0;;0;;;
689;404684003;Problemas;1;0;0;;;0;;0;;;
690;404684003;Problemas;1;0;0;;;0;;0;;;
691;404684003;Problemas;1;0;0;;;0;;0;;;
692;404684003;Problemas;1;0;0;;;0;;0;;;
693;404684003;Problemas;1;0;0;;;0;;0;;;
694;404684003;Problemas;1;0;0;;;0;;0;;;
695;404684003;Problemas;1;0;0;;;0;;0;;;
696;404684003;Problemas;1;0;0;;;0;;0;;;
697;404684003;Problemas;1;0;0;;;0;;0;;;
698;404684003;Problemas;1;0;0;;;0;;0;;;
699;404684003;Problemas;1;0;0;;;0;;0;;;
700;404684003;Problemas;1;0;0;;;0;;0;;;
701;404684003;Problemas;1;0;0;;;0;;0;;;
702;404684003;Problemas;1;0;0;;;0;;0;;;
703;404684003;Problemas;1;0;0;;;0;;0;;;
704;404684003;Problemas;1;0;0;;;0;;0;;;
705;404684003;Problemas;1;0;0;;;0;;0;;;
706;404684003;Problemas;1;0;0;;;0;;0;;;
707;404684003;Problemas;1;0;0;;;0;;0;;;
708;404684003;Problemas;1;0;0;;;0;;0;;;
709;404684003;Problemas;1;0;0;;;0;;0;;;
710;404684003;Problemas;1;0;0;;;0;;0;;;
711;404684003;Problemas;1;0;0;;;0;;0;;;
712;404684003;Problemas;1;0;0;;;0;;0;;;
713;404684003;Problemas;1;0;0;;;0;;0;;;
714;404684003;Problemas;1;0;0;;;0;;0;;;
715;404684003;Problemas;1;0;0;;;0;;0;;;
716;404684003;Problemas;1;0;0;;;0;;0;;;
717;404684003;Problemas;1;0;0;;;0;;0;;;
718;404684003;Problemas;1;0;0;;;0;;0;;;
719;404684003;Problemas;1;0;0;;;0;;0;;;
720;404684003;Problemas;1;0;0;;;0;;0;;;
721;404684003;Problemas;1;0;0;;;0;;0;;;
722;404684003;Problemas;1;0;0;;;0;;0;;;
723;404684003;Problemas;1;0;0;;;0;;0;;;
724;404684003;Problemas;1;0;0;;;0;;0;;;
725;404684003;Problemas;1;0;0;;;0;;0;;;
726;404684003;Problemas;1;0;0;;;0;;0;;;
727;404684003;Problemas;1;0;0;;;0;;0;;;
728;404684003;Problemas;1;0;0;;;0;;0;;;
729;404684003;Problemas;1;0;0;;;0;;0;;;
730;404684003;Problemas;1;0;0;;;0;;0;;;
731;404684003;Problemas;1;0;0;;;0;;0;;;
732;404684003;Problemas;1;0;0;;;0;;0;;;
733;404684003;Problemas;1;0;0;;;0;;0;;;
735;404684003;Problemas;1;0;0;;;0;;0;;;
736;404684003;Problemas;1;0;0;;;0;;0;;;
737;404684003;Problemas;1;0;0;;;0;;0;;;
738;404684003;Problemas;1;0;0;;;0;;0;;;
739;404684003;Problemas;1;0;0;;;0;;0;;;
740;404684003;Problemas;1;0;0;;;0;;0;;;
741;404684003;Problemas;1;0;0;;;0;;0;;;
742;404684003;Problemas;1;0;0;;;0;;0;;;
743;404684003;Problemas;1;0;0;;;0;;0;;;
744;404684003;Problemas;1;0;0;;;0;;0;;;
745;404684003;Problemas;1;0;0;;;0;;0;;;
746;404684003;Problemas;1;0;0;;;0;;0;;;
747;404684003;Problemas;1;0;0;;;0;;0;;;
748;404684003;Problemas;1;0;0;;;0;;0;;;
749;404684003;Problemas;1;0;0;;;0;;0;;;
750;404684003;Problemas;1;0;0;;;0;;0;;;
751;404684003;Problemas;1;0;0;;;0;;0;;;
752;404684003;Problemas;1;0;0;;;0;;0;;;
753;404684003;Problemas;1;0;0;;;0;;0;;;
754;404684003;Problemas;1;0;0;;;0;;0;;;
755;404684003;Problemas;1;0;0;;;0;;0;;;
756;404684003;Problemas;1;0;0;;;0;;0;;;
757;404684003;Problemas;1;0;0;;;0;;0;;;
758;404684003;Problemas;1;0;0;;;0;;0;;;
759;404684003;Problemas;1;0;0;;;0;;0;;;
760;404684003;Problemas;1;0;0;;;0;;0;;;
761;404684003;Problemas;1;0;0;;;0;;0;;;
762;404684003;Problemas;1;0;0;;;0;;0;;;
763;404684003;Problemas;1;0;0;;;0;;0;;;
764;404684003;Problemas;1;0;0;;;0;;0;;;
765;404684003;Problemas;1;0;0;;;0;;0;;;
766;404684003;Problemas;1;0;0;;;0;;0;;;
767;404684003;Problemas;1;0;0;;;0;;0;;;
768;404684003;Problemas;1;0;0;;;0;;0;;;
769;404684003;Problemas;1;0;0;;;0;;0;;;
770;404684003;Problemas;1;0;0;;;0;;0;;;
771;404684003;Problemas;1;0;0;;;0;;0;;;
772;404684003;Problemas;1;0;0;;;0;;0;;;
773;404684003;Problemas;1;0;0;;;0;;0;;;
774;404684003;Problemas;1;0;0;;;0;;0;;;
775;404684003;Problemas;1;0;0;;;0;;0;;;
776;404684003;Problemas;1;0;0;;;0;;0;;;
777;404684003;Problemas;1;0;0;;;0;;0;;;
778;404684003;Problemas;1;0;0;;;0;;0;;;
779;404684003;Problemas;1;0;0;;;0;;0;;;
780;404684003;Problemas;1;0;0;;;0;;0;;;
781;404684003;Problemas;1;0;0;;;0;;0;;;
782;404684003;Problemas;1;0;0;;;0;;0;;;
783;404684003;Problemas;1;0;0;;;0;;0;;;
784;404684003;Problemas;1;0;0;;;0;;0;;;
785;404684003;Problemas;1;0;0;;;0;;0;;;
786;404684003;Problemas;1;0;0;;;0;;0;;;
787;404684003;Problemas;1;0;0;;;0;;0;;;
788;404684003;Problemas;1;0;0;;;0;;0;;;
789;404684003;Problemas;1;0;0;;;0;;0;;;
790;404684003;Problemas;1;0;0;;;0;;0;;;
791;404684003;Problemas;1;0;0;;;0;;0;;;
792;404684003;Problemas;1;0;0;;;0;;0;;;
793;404684003;Problemas;1;0;0;;;0;;0;;;
794;404684003;Problemas;1;0;0;;;0;;0;;;
795;404684003;Problemas;1;0;0;;;0;;0;;;
796;404684003;Problemas;1;0;0;;;0;;0;;;
797;404684003;Problemas;1;0;0;;;0;;0;;;
798;404684003;Problemas;1;0;0;;;0;;0;;;
799;404684003;Problemas;1;0;0;;;0;;0;;;
800;404684003;Problemas;1;0;0;;;0;;0;;;
801;404684003;Problemas;1;0;0;;;0;;0;;;
802;404684003;Problemas;1;0;0;;;0;;0;;;
803;404684003;Problemas;1;0;0;;;0;;0;;;
804;404684003;Problemas;1;0;0;;;0;;0;;;
805;404684003;Problemas;1;0;0;;;0;;0;;;
806;404684003;Problemas;1;0;0;;;0;;0;;;
807;404684003;Problemas;1;0;0;;;0;;0;;;
808;404684003;Problemas;1;0;0;;;0;;0;;;
809;404684003;Problemas;1;0;0;;;0;;0;;;
810;404684003;Problemas;1;0;0;;;0;;0;;;
811;404684003;Problemas;1;0;0;;;0;;0;;;
812;404684003;Problemas;1;0;0;;;0;;0;;;
813;404684003;Problemas;1;0;0;;;0;;0;;;
814;404684003;Problemas;1;0;0;;;0;;0;;;
815;404684003;Problemas;1;0;0;;;0;;0;;;
816;404684003;Problemas;1;0;0;;;0;;0;;;
817;404684003;Problemas;1;0;0;;;0;;0;;;
818;404684003;Problemas;1;0;0;;;0;;0;;;
819;404684003;Problemas;1;0;0;;;0;;0;;;
820;404684003;Problemas;1;0;0;;;0;;0;;;
821;404684003;Problemas;1;0;0;;;0;;0;;;
822;404684003;Problemas;1;0;0;;;0;;0;;;
823;404684003;Problemas;1;0;0;;;0;;0;;;
824;404684003;Problemas;1;0;0;;;0;;0;;;
825;404684003;Problemas;1;0;0;;;0;;0;;;
826;404684003;Problemas;1;0;0;;;0;;0;;;
827;404684003;Problemas;1;0;0;;;0;;0;;;
828;404684003;Problemas;1;0;0;;;0;;0;;;
829;404684003;Problemas;1;0;0;;;0;;0;;;
830;404684003;Problemas;1;0;0;;;0;;0;;;
831;404684003;Problemas;1;0;0;;;0;;0;;;
832;404684003;Problemas;1;0;0;;;0;;0;;;
833;404684003;Problemas;1;0;0;;;0;;0;;;
834;404684003;Problemas;1;0;0;;;0;;0;;;
836;404684003;Problemas;1;0;0;;;0;;0;;;
837;404684003;Problemas;1;0;0;;;0;;0;;;
838;404684003;Problemas;1;0;0;;;0;;0;;;
839;404684003;Problemas;1;0;0;;;0;;0;;;
840;404684003;Problemas;1;0;0;;;0;;0;;;
841;404684003;Problemas;1;0;0;;;0;;0;;;
842;404684003;Problemas;1;0;0;;;0;;0;;;
843;404684003;Problemas;1;0;0;;;0;;0;;;
844;404684003;Problemas;1;0;0;;;0;;0;;;
845;404684003;Problemas;1;0;0;;;0;;0;;;
846;404684003;Problemas;1;0;0;;;0;;0;;;
847;404684003;Problemas;1;0;0;;;0;;0;;;
848;404684003;Problemas;1;0;0;;;0;;0;;;
849;404684003;Problemas;1;0;0;;;0;;0;;;
850;404684003;Problemas;1;0;0;;;0;;0;;;
851;404684003;Problemas;1;0;0;;;0;;0;;;
852;404684003;Problemas;1;0;0;;;0;;0;;;
853;404684003;Problemas;1;0;0;;;0;;0;;;
854;404684003;Problemas;1;0;0;;;0;;0;;;
855;404684003;Problemas;1;0;0;;;0;;0;;;
856;404684003;Problemas;1;0;0;;;0;;0;;;
857;404684003;Problemas;1;0;0;;;0;;0;;;
858;404684003;Problemas;1;0;0;;;0;;0;;;
859;404684003;Problemas;1;0;0;;;0;;0;;;
860;404684003;Problemas;1;0;0;;;0;;0;;;
861;404684003;Problemas;1;0;0;;;0;;0;;;
862;404684003;Problemas;1;0;0;;;0;;0;;;
863;404684003;Problemas;1;0;0;;;0;;0;;;
864;404684003;Problemas;1;0;0;;;0;;0;;;
865;404684003;Problemas;1;0;0;;;0;;0;;;
866;404684003;Problemas;1;0;0;;;0;;0;;;
867;404684003;Problemas;1;0;0;;;0;;0;;;
868;404684003;Problemas;1;0;0;;;0;;0;;;
869;404684003;Problemas;1;0;0;;;0;;0;;;
870;404684003;Problemas;1;0;0;;;0;;0;;;
872;404684003;Problemas;1;0;0;;;0;;0;;;
873;404684003;Problemas;1;0;0;;;0;;0;;;
875;404684003;Problemas;1;0;0;;;0;;0;;;
876;404684003;Problemas;1;0;0;;;0;;0;;;
877;404684003;Problemas;1;0;0;;;0;;0;;;
878;404684003;Problemas;1;0;0;;;0;;0;;;
879;404684003;Problemas;1;0;0;;;0;;0;;;
880;404684003;Problemas;1;0;0;;;0;;0;;;
881;404684003;Problemas;1;0;0;;;0;;0;;;
882;404684003;Problemas;1;0;0;;;0;;0;;;
883;404684003;Problemas;1;0;0;;;0;;0;;;
884;404684003;Problemas;1;0;0;;;0;;0;;;
885;404684003;Problemas;1;0;0;;;0;;0;;;
886;404684003;Problemas;1;0;0;;;0;;0;;;
887;404684003;Problemas;1;0;0;;;0;;0;;;
888;404684003;Problemas;1;0;0;;;0;;0;;;
889;71388002;Procedimiento;1;0;0;;;0;;0;;;
890;404684003;Problemas;1;0;0;;;0;;0;;;
891;404684003;Problemas;1;0;0;;;0;;0;;;
892;404684003;Problemas;1;0;0;;;0;;0;;;
893;404684003;Problemas;1;0;0;;;0;;0;;;
894;404684003;Problemas;1;0;0;;;0;;0;;;
895;404684003;Problemas;1;0;0;;;0;;0;;;
896;404684003;Problemas;1;0;0;;;0;;0;;;
897;404684003;Problemas;1;0;0;;;0;;0;;;
898;404684003;Problemas;1;0;0;;;0;;0;;;
899;404684003;Problemas;1;0;0;;;0;;0;;;
900;404684003;Problemas;1;0;0;;;0;;0;;;
901;404684003;Problemas;1;0;0;;;0;;0;;;
902;404684003;Problemas;1;0;0;;;0;;0;;;
903;404684003;Problemas;1;0;0;;;0;;0;;;
904;404684003;Problemas;1;0;0;;;0;;0;;;
905;404684003;Problemas;1;0;0;;;0;;0;;;
906;404684003;Problemas;1;0;0;;;0;;0;;;
907;404684003;Problemas;1;0;0;;;0;;0;;;
908;404684003;Problemas;1;0;0;;;0;;0;;;
909;404684003;Problemas;1;0;0;;;0;;0;;;
910;404684003;Problemas;1;0;0;;;0;;0;;;
911;404684003;Problemas;1;0;0;;;0;;0;;;
912;404684003;Problemas;1;0;0;;;0;;0;;;
913;404684003;Problemas;1;0;0;;;0;;0;;;
914;404684003;Problemas;1;0;0;;;0;;0;;;
915;404684003;Problemas;1;0;0;;;0;;0;;;
916;404684003;Problemas;1;0;0;;;0;;0;;;
917;404684003;Problemas;1;0;0;;;0;;0;;;
918;404684003;Problemas;1;0;0;;;0;;0;;;
919;404684003;Problemas;1;0;0;;;0;;0;;;
920;404684003;Problemas;1;0;0;;;0;;0;;;
921;404684003;Problemas;1;0;0;;;0;;0;;;
922;404684003;Problemas;1;0;0;;;0;;0;;;
923;404684003;Problemas;1;0;0;;;0;;0;;;
924;404684003;Problemas;1;0;0;;;0;;0;;;
925;404684003;Problemas;1;0;0;;;0;;0;;;
926;404684003;Problemas;1;0;0;;;0;;0;;;
927;404684003;Problemas;1;0;0;;;0;;0;;;
928;404684003;Problemas;1;0;0;;;0;;0;;;
929;404684003;Problemas;1;0;0;;;0;;0;;;
930;404684003;Problemas;1;0;0;;;0;;0;;;
931;404684003;Problemas;1;0;0;;;0;;0;;;
932;404684003;Problemas;1;0;0;;;0;;0;;;
933;404684003;Problemas;1;0;0;;;0;;0;;;
934;404684003;Problemas;1;0;0;;;0;;0;;;
935;404684003;Problemas;1;0;0;;;0;;0;;;
936;404684003;Problemas;1;0;0;;;0;;0;;;
937;404684003;Problemas;1;0;0;;;0;;0;;;
938;404684003;Problemas;1;0;0;;;0;;0;;;
939;404684003;Problemas;1;0;0;;;0;;0;;;
940;404684003;Problemas;1;0;0;;;0;;0;;;
941;404684003;Problemas;1;0;0;;;0;;0;;;
942;404684003;Problemas;1;0;0;;;0;;0;;;
943;404684003;Problemas;1;0;0;;;0;;0;;;
944;404684003;Problemas;1;0;0;;;0;;0;;;
945;404684003;Problemas;1;0;0;;;0;;0;;;
946;404684003;Problemas;1;0;0;;;0;;0;;;
947;404684003;Problemas;1;0;0;;;0;;0;;;
948;404684003;Problemas;1;0;0;;;0;;0;;;
949;404684003;Problemas;1;0;0;;;0;;0;;;
950;404684003;Problemas;1;0;0;;;0;;0;;;
951;404684003;Problemas;1;0;0;;;0;;0;;;
952;404684003;Problemas;1;0;0;;;0;;0;;;
953;404684003;Problemas;1;0;0;;;0;;0;;;
954;404684003;Problemas;1;0;0;;;0;;0;;;
955;404684003;Problemas;1;0;0;;;0;;0;;;
956;404684003;Problemas;1;0;0;;;0;;0;;;
957;404684003;Problemas;1;0;0;;;0;;0;;;
958;404684003;Problemas;1;0;0;;;0;;0;;;
959;404684003;Problemas;1;0;0;;;0;;0;;;
960;404684003;Problemas;1;0;0;;;0;;0;;;
961;404684003;Problemas;1;0;0;;;0;;0;;;
962;404684003;Problemas;1;0;0;;;0;;0;;;
963;404684003;Problemas;1;0;0;;;0;;0;;;
964;404684003;Problemas;1;0;0;;;0;;0;;;
965;404684003;Problemas;1;0;0;;;0;;0;;;
966;404684003;Problemas;1;0;0;;;0;;0;;;
967;404684003;Problemas;1;0;0;;;0;;0;;;
969;404684003;Problemas;1;0;0;;;0;;0;;;
970;404684003;Problemas;1;0;0;;;0;;0;;;
971;404684003;Problemas;1;0;0;;;0;;0;;;
972;404684003;Problemas;1;0;0;;;0;;0;;;
973;404684003;Problemas;1;0;0;;;0;;0;;;
974;404684003;Problemas;1;0;0;;;0;;0;;;
975;404684003;Problemas;1;0;0;;;0;;0;;;
976;404684003;Problemas;1;0;0;;;0;;0;;;
977;404684003;Problemas;1;0;0;;;0;;0;;;
978;404684003;Problemas;1;0;0;;;0;;0;;;
979;404684003;Problemas;1;0;0;;;0;;0;;;
980;404684003;Problemas;1;0;0;;;0;;0;;;
981;404684003;Problemas;1;0;0;;;0;;0;;;
982;404684003;Problemas;1;0;0;;;0;;0;;;
983;404684003;Problemas;1;0;0;;;0;;0;;;
984;404684003;Problemas;1;0;0;;;0;;0;;;
985;404684003;Problemas;1;0;0;;;0;;0;;;
986;404684003;Problemas;1;0;0;;;0;;0;;;
987;404684003;Problemas;1;0;0;;;0;;0;;;
988;404684003;Problemas;1;0;0;;;0;;0;;;
989;404684003;Problemas;1;0;0;;;0;;0;;;
991;243796009;Problemas;1;0;0;;;0;;0;;;
992;243796009;Problemas;1;0;0;;;0;;0;;;
994;243796009;Problemas;1;0;0;;;0;;0;;;
995;243796009;Problemas;1;0;0;;;0;;0;;;
996;243796009;Problemas;1;0;0;;;0;;0;;;
997;243796009;Problemas;1;0;0;;;0;;0;;;
998;243796009;Problemas;1;0;0;;;0;;0;;;
999;243796009;Problemas;1;0;0;;;0;;0;;;
1000;243796009;Problemas;1;0;0;;;0;;0;;;
1001;404684003;Problemas;1;0;0;;;0;;0;;;
1002;404684003;Problemas;1;0;0;;;0;;0;;;
1003;404684003;Problemas;1;0;0;;;0;;0;;;
1004;404684003;Problemas;1;0;0;;;0;;0;;;
1005;404684003;Problemas;1;0;0;;;0;;0;;;
1006;404684003;Problemas;1;0;0;;;0;;0;;;
1007;404684003;Problemas;1;0;0;;;0;;0;;;
1008;404684003;Problemas;1;0;0;;;0;;0;;;
1009;404684003;Problemas;1;0;0;;;0;;0;;;
1010;404684003;Problemas;1;0;0;;;0;;0;;;
1011;404684003;Problemas;1;0;0;;;0;;0;;;
1012;404684003;Problemas;1;0;0;;;0;;0;;;
1013;404684003;Problemas;1;0;0;;;0;;0;;;
1014;404684003;Problemas;1;0;0;;;0;;0;;;
1015;404684003;Problemas;1;0;0;;;0;;0;;;
1016;404684003;Problemas;1;0;0;;;0;;0;;;
1017;404684003;Problemas;1;0;0;;;0;;0;;;
1018;404684003;Problemas;1;0;0;;;0;;0;;;
1019;404684003;Problemas;1;0;0;;;0;;0;;;
1020;404684003;Problemas;1;0;0;;;0;;0;;;
1021;404684003;Problemas;1;0;0;;;0;;0;;;
1022;404684003;Problemas;1;0;0;;;0;;0;;;
1023;404684003;Problemas;1;0;0;;;0;;0;;;
1024;404684003;Problemas;1;0;0;;;0;;0;;;
1025;404684003;Problemas;1;0;0;;;0;;0;;;
1026;404684003;Problemas;1;0;0;;;0;;0;;;
1027;404684003;Problemas;1;0;0;;;0;;0;;;
